12000,0,123,287.8,3.800201e-07
12000,0,3,287.8,3.800201e-07
12000,0,310,287.8,3.800201e-07
13000,0,383,598.0,4.743212e-07
13000,0,278,598.0,4.743212e-07
13000,0,1320,598.0,4.743212e-07
13000,0,736,598.0,4.743212e-07
13000,0,273,598.0,4.743212e-07
14000,0,66,514.8,4.465859e-07
14000,0,69,514.8,4.465859e-07
14000,0,1170,514.8,4.465859e-07
14000,0,219,514.8,4.465859e-07
14000,0,1050,514.8,4.465859e-07
15000,0,425,301.4,6.006016e-07
15000,0,289,301.4,6.006016e-07
15000,0,185,301.4,6.006016e-07
15000,0,146,301.4,6.006016e-07
15000,0,462,301.4,6.006016e-07
16000,0,416,453.0,5.634813e-07
16000,0,169,453.0,5.634813e-07
16000,0,423,453.0,5.634813e-07
16000,0,1111,453.0,5.634813e-07
16000,0,146,453.0,5.634813e-07
17000,0,92,275.0,5.458479e-07
17000,0,76,275.0,5.458479e-07
17000,0,528,275.0,5.458479e-07
17000,0,113,275.0,5.458479e-07
17000,0,566,275.0,5.458479e-07
18000,0,192,418.2,3.607175e-07
18000,0,454,418.2,3.607175e-07
18000,0,134,418.2,3.607175e-07
18000,0,934,418.2,3.607175e-07
18000,0,377,418.2,3.607175e-07
19000,0,1104,593.6,6.453231e-07
19000,0,66,593.6,6.453231e-07
19000,0,406,593.6,6.453231e-07
19000,0,253,593.6,6.453231e-07
19000,0,1139,593.6,6.453231e-07
20000,0,703,653.6,3.6194e-07
20000,0,777,653.6,3.6194e-07
20000,0,374,653.6,3.6194e-07
20000,0,1337,653.6,3.6194e-07
20000,0,77,653.6,3.6194e-07
21000,0,395,376.2,4.317148e-07
21000,0,305,376.2,4.317148e-07
21000,0,193,376.2,4.317148e-07
21000,0,527,376.2,4.317148e-07
21000,0,461,376.2,4.317148e-07
22000,0,281,353.6,7.428963e-07
22000,0,275,353.6,7.428963e-07
22000,0,588,353.6,7.428963e-07
22000,0,193,353.6,7.428963e-07
22000,0,431,353.6,7.428963e-07
23000,0,572,312.6,3.216441e-07
23000,0,396,312.6,3.216441e-07
23000,0,301,312.6,3.216441e-07
23000,0,253,312.6,3.216441e-07
23000,0,41,312.6,3.216441e-07
24000,0,1041,420.4,5.179692e-07
24000,0,296,420.4,5.179692e-07
24000,0,203,420.4,5.179692e-07
24000,0,284,420.4,5.179692e-07
24000,0,278,420.4,5.179692e-07
25000,0,90,319.0,6.501177e-07
25000,0,653,319.0,6.501177e-07
25000,0,350,319.0,6.501177e-07
25000,0,240,319.0,6.501177e-07
25000,0,262,319.0,6.501177e-07
26000,0,392,314.8,2.853323e-07
26000,0,519,314.8,2.853323e-07
26000,0,126,314.8,2.853323e-07
26000,0,182,314.8,2.853323e-07
26000,0,355,314.8,2.853323e-07
27000,0,176,388.4,5.462486e-07
27000,0,229,388.4,5.462486e-07
27000,0,208,388.4,5.462486e-07
27000,0,348,388.4,5.462486e-07
27000,0,981,388.4,5.462486e-07
28000,0,164,538.0,3.963997e-07
28000,0,560,538.0,3.963997e-07
28000,0,1200,538.0,3.963997e-07
28000,0,336,538.0,3.963997e-07
28000,0,430,538.0,3.963997e-07
29000,0,858,426.2,8.482308e-07
29000,0,31,426.2,8.482308e-07
29000,0,382,426.2,8.482308e-07
29000,0,45,426.2,8.482308e-07
29000,0,815,426.2,8.482308e-07
30000,0,876,496.6,7.393865e-07
30000,0,737,496.6,7.393865e-07
30000,0,631,496.6,7.393865e-07
30000,0,112,496.6,7.393865e-07
30000,0,127,496.6,7.393865e-07
31000,0,332,377.0,6.758318e-07
31000,0,168,377.0,6.758318e-07
31000,0,114,377.0,6.758318e-07
31000,0,353,377.0,6.758318e-07
31000,0,918,377.0,6.758318e-07
32000,0,440,541.6,4.231057e-07
32000,0,774,541.6,4.231057e-07
32000,0,82,541.6,4.231057e-07
32000,0,972,541.6,4.231057e-07
32000,0,440,541.6,4.231057e-07
33000,0,511,445.4,8.409471e-07
33000,0,526,445.4,8.409471e-07
33000,0,298,445.4,8.409471e-07
33000,0,283,445.4,8.409471e-07
33000,0,609,445.4,8.409471e-07
34000,0,184,211.8,9.585885e-07
34000,0,157,211.8,9.585885e-07
34000,0,312,211.8,9.585885e-07
34000,0,133,211.8,9.585885e-07
34000,0,273,211.8,9.585885e-07
35000,0,144,133.6,5.021872e-07
35000,0,65,133.6,5.021872e-07
35000,0,251,133.6,5.021872e-07
35000,0,146,133.6,5.021872e-07
35000,0,62,133.6,5.021872e-07
36000,0,731,373.8,3.012857e-07
36000,0,61,373.8,3.012857e-07
36000,0,43,373.8,3.012857e-07
36000,0,37,373.8,3.012857e-07
36000,0,997,373.8,3.012857e-07
37000,0,105,356.2,3.586482e-07
37000,0,346,356.2,3.586482e-07
37000,0,757,356.2,3.586482e-07
37000,0,520,356.2,3.586482e-07
37000,0,53,356.2,3.586482e-07
38000,0,408,457.2,5.513461e-07
38000,0,410,457.2,5.513461e-07
38000,0,1082,457.2,5.513461e-07
38000,0,66,457.2,5.513461e-07
38000,0,320,457.2,5.513461e-07
39000,0,673,482.4,8.475218e-07
39000,0,21,482.4,8.475218e-07
39000,0,452,482.4,8.475218e-07
39000,0,207,482.4,8.475218e-07
39000,0,1059,482.4,8.475218e-07
40000,0,583,234.0,8.455039e-07
40000,0,163,234.0,8.455039e-07
40000,0,118,234.0,8.455039e-07
40000,0,98,234.0,8.455039e-07
40000,0,208,234.0,8.455039e-07
41000,0,274,323.6,6.869251e-07
41000,0,179,323.6,6.869251e-07
41000,0,10,323.6,6.869251e-07
41000,0,653,323.6,6.869251e-07
41000,0,502,323.6,6.869251e-07
42000,0,48,403.8,3.223096e-07
42000,0,132,403.8,3.223096e-07
42000,0,1025,403.8,3.223096e-07
42000,0,192,403.8,3.223096e-07
42000,0,622,403.8,3.223096e-07
43000,0,16,95.2,4.583614e-07
43000,0,12,95.2,4.583614e-07
43000,0,228,95.2,4.583614e-07
43000,0,94,95.2,4.583614e-07
43000,0,126,95.2,4.583614e-07
44000,0,782,316.4,8.629277e-07
44000,0,186,316.4,8.629277e-07
44000,0,75,316.4,8.629277e-07
44000,0,153,316.4,8.629277e-07
44000,0,386,316.4,8.629277e-07
45000,0,239,192.4,1.0833436e-06
45000,0,73,192.4,1.0833436e-06
45000,0,136,192.4,1.0833436e-06
45000,0,81,192.4,1.0833436e-06
45000,0,433,192.4,1.0833436e-06
46000,0,406,312.4,9.150143e-07
46000,0,392,312.4,9.150143e-07
46000,0,297,312.4,9.150143e-07
46000,0,323,312.4,9.150143e-07
46000,0,144,312.4,9.150143e-07
47000,0,393,289.4,1.123143e-06
47000,0,576,289.4,1.123143e-06
47000,0,94,289.4,1.123143e-06
47000,0,282,289.4,1.123143e-06
47000,0,102,289.4,1.123143e-06
48000,0,3,364.2,7.400632e-07
48000,0,786,364.2,7.400632e-07
48000,0,796,364.2,7.400632e-07
48000,0,205,364.2,7.400632e-07
48000,0,31,364.2,7.400632e-07
49000,0,401,270.0,2.967968e-07
49000,0,63,270.0,2.967968e-07
49000,0,630,270.0,2.967968e-07
49000,0,78,270.0,2.967968e-07
49000,0,178,270.0,2.967968e-07
50000,0,74,218.6,3.746144e-07
50000,0,490,218.6,3.746144e-07
50000,0,397,218.6,3.746144e-07
50000,0,60,218.6,3.746144e-07
50000,0,72,218.6,3.746144e-07
51000,0,390,440.0,6.696608e-07
51000,0,81,440.0,6.696608e-07
51000,0,603,440.0,6.696608e-07
51000,0,57,440.0,6.696608e-07
51000,0,1069,440.0,6.696608e-07
52000,0,234,514.4,3.550156e-07
52000,0,848,514.4,3.550156e-07
52000,0,777,514.4,3.550156e-07
52000,0,186,514.4,3.550156e-07
52000,0,527,514.4,3.550156e-07
53000,0,173,285.6,1.1524399e-06
53000,0,152,285.6,1.1524399e-06
53000,0,143,285.6,1.1524399e-06
53000,0,583,285.6,1.1524399e-06
53000,0,377,285.6,1.1524399e-06
54000,0,430,204.2,1.3859708e-06
54000,0,23,204.2,1.3859708e-06
54000,0,362,204.2,1.3859708e-06
54000,0,157,204.2,1.3859708e-06
54000,0,49,204.2,1.3859708e-06
55000,0,300,184.8,7.66631e-07
55000,0,238,184.8,7.66631e-07
55000,0,213,184.8,7.66631e-07
55000,0,59,184.8,7.66631e-07
55000,0,114,184.8,7.66631e-07
56000,0,91,387.2,9.892345e-07
56000,0,517,387.2,9.892345e-07
56000,0,46,387.2,9.892345e-07
56000,0,1250,387.2,9.892345e-07
56000,0,32,387.2,9.892345e-07
57000,0,300,224.4,1.1088814e-06
57000,0,348,224.4,1.1088814e-06
57000,0,92,224.4,1.1088814e-06
57000,0,35,224.4,1.1088814e-06
57000,0,347,224.4,1.1088814e-06
58000,0,90,259.2,1.1416459e-06
58000,0,162,259.2,1.1416459e-06
58000,0,256,259.2,1.1416459e-06
58000,0,95,259.2,1.1416459e-06
58000,0,693,259.2,1.1416459e-06
59000,0,125,104.8,3.566352e-07
59000,0,94,104.8,3.566352e-07
59000,0,182,104.8,3.566352e-07
59000,0,48,104.8,3.566352e-07
59000,0,75,104.8,3.566352e-07
60000,0,255,224.2,6.264861e-07
60000,0,284,224.2,6.264861e-07
60000,0,21,224.2,6.264861e-07
60000,0,331,224.2,6.264861e-07
60000,0,230,224.2,6.264861e-07
61000,0,207,151.4,1.0856625e-06
61000,0,111,151.4,1.0856625e-06
61000,0,383,151.4,1.0856625e-06
61000,0,16,151.4,1.0856625e-06
61000,0,40,151.4,1.0856625e-06
62000,0,114,178.2,5.211641e-07
62000,0,344,178.2,5.211641e-07
62000,0,67,178.2,5.211641e-07
62000,0,242,178.2,5.211641e-07
62000,0,124,178.2,5.211641e-07
63000,0,254,167.0,1.6338853e-06
63000,0,125,167.0,1.6338853e-06
63000,0,52,167.0,1.6338853e-06
63000,0,172,167.0,1.6338853e-06
63000,0,232,167.0,1.6338853e-06
64000,0,779,456.8,3.064091e-07
64000,0,246,456.8,3.064091e-07
64000,0,163,456.8,3.064091e-07
64000,0,1042,456.8,3.064091e-07
64000,0,54,456.8,3.064091e-07
65000,0,133,168.8,8.172075e-07
65000,0,131,168.8,8.172075e-07
65000,0,58,168.8,8.172075e-07
65000,0,41,168.8,8.172075e-07
65000,0,481,168.8,8.172075e-07
66000,0,313,195.2,1.4551065e-06
66000,0,73,195.2,1.4551065e-06
66000,0,128,195.2,1.4551065e-06
66000,0,382,195.2,1.4551065e-06
66000,0,80,195.2,1.4551065e-06
67000,0,121,213.2,1.7333026e-06
67000,0,333,213.2,1.7333026e-06
67000,0,462,213.2,1.7333026e-06
67000,0,9,213.2,1.7333026e-06
67000,0,141,213.2,1.7333026e-06
68000,0,102,121.8,9.293354e-07
68000,0,18,121.8,9.293354e-07
68000,0,318,121.8,9.293354e-07
68000,0,59,121.8,9.293354e-07
68000,0,112,121.8,9.293354e-07
69000,0,263,289.8,1.587056e-06
69000,0,268,289.8,1.587056e-06
69000,0,217,289.8,1.587056e-06
69000,0,231,289.8,1.587056e-06
69000,0,470,289.8,1.587056e-06
70000,0,507,413.6,1.7902745e-06
70000,0,329,413.6,1.7902745e-06
70000,0,133,413.6,1.7902745e-06
70000,0,277,413.6,1.7902745e-06
70000,0,822,413.6,1.7902745e-06
71000,0,403,329.0,5.932734e-07
71000,0,488,329.0,5.932734e-07
71000,0,119,329.0,5.932734e-07
71000,0,378,329.0,5.932734e-07
71000,0,257,329.0,5.932734e-07
72000,0,513,187.8,2.997524e-07
72000,0,62,187.8,2.997524e-07
72000,0,287,187.8,2.997524e-07
72000,0,70,187.8,2.997524e-07
72000,0,7,187.8,2.997524e-07
73000,0,79,92.4,4.645045e-07
73000,0,45,92.4,4.645045e-07
73000,0,188,92.4,4.645045e-07
73000,0,47,92.4,4.645045e-07
73000,0,103,92.4,4.645045e-07
74000,0,211,179.4,9.218223e-07
74000,0,133,179.4,9.218223e-07
74000,0,164,179.4,9.218223e-07
74000,0,303,179.4,9.218223e-07
74000,0,86,179.4,9.218223e-07
75000,0,71,175.4,1.0044004e-06
75000,0,166,175.4,1.0044004e-06
75000,0,129,175.4,1.0044004e-06
75000,0,392,175.4,1.0044004e-06
75000,0,119,175.4,1.0044004e-06
76000,0,110,147.4,8.433545e-07
76000,0,33,147.4,8.433545e-07
76000,0,416,147.4,8.433545e-07
76000,0,126,147.4,8.433545e-07
76000,0,52,147.4,8.433545e-07
77000,0,72,301.0,8.799263e-07
77000,0,218,301.0,8.799263e-07
77000,0,758,301.0,8.799263e-07
77000,0,295,301.0,8.799263e-07
77000,0,162,301.0,8.799263e-07
78000,0,19,371.0,1.7029068e-06
78000,0,956,371.0,1.7029068e-06
78000,0,275,371.0,1.7029068e-06
78000,0,324,371.0,1.7029068e-06
78000,0,281,371.0,1.7029068e-06
79000,0,238,228.4,4.122335e-07
79000,0,227,228.4,4.122335e-07
79000,0,406,228.4,4.122335e-07
79000,0,219,228.4,4.122335e-07
79000,0,52,228.4,4.122335e-07
80000,0,81,328.6,3.476722e-07
80000,0,892,328.6,3.476722e-07
80000,0,533,328.6,3.476722e-07
80000,0,76,328.6,3.476722e-07
80000,0,61,328.6,3.476722e-07
81000,0,63,132.4,1.7889899e-06
81000,0,174,132.4,1.7889899e-06
81000,0,193,132.4,1.7889899e-06
81000,0,97,132.4,1.7889899e-06
81000,0,135,132.4,1.7889899e-06
82000,0,238,303.4,1.179141e-06
82000,0,97,303.4,1.179141e-06
82000,0,449,303.4,1.179141e-06
82000,0,182,303.4,1.179141e-06
82000,0,551,303.4,1.179141e-06
83000,0,490,169.2,1.9601046e-06
83000,0,120,169.2,1.9601046e-06
83000,0,167,169.2,1.9601046e-06
83000,0,31,169.2,1.9601046e-06
83000,0,38,169.2,1.9601046e-06
84000,0,189,242.4,1.943409e-06
84000,0,178,242.4,1.943409e-06
84000,0,268,242.4,1.943409e-06
84000,0,192,242.4,1.943409e-06
84000,0,385,242.4,1.943409e-06
85000,0,294,180.6,1.3176351e-06
85000,0,175,180.6,1.3176351e-06
85000,0,237,180.6,1.3176351e-06
85000,0,157,180.6,1.3176351e-06
85000,0,40,180.6,1.3176351e-06
86000,0,199,178.4,4.698723e-07
86000,0,108,178.4,4.698723e-07
86000,0,275,178.4,4.698723e-07
86000,0,253,178.4,4.698723e-07
86000,0,57,178.4,4.698723e-07
87000,0,288,179.0,9.390259e-07
87000,0,28,179.0,9.390259e-07
87000,0,38,179.0,9.390259e-07
87000,0,204,179.0,9.390259e-07
87000,0,337,179.0,9.390259e-07
88000,0,41,137.6,1.2071406e-06
88000,0,68,137.6,1.2071406e-06
88000,0,183,137.6,1.2071406e-06
88000,0,158,137.6,1.2071406e-06
88000,0,238,137.6,1.2071406e-06
89000,0,116,226.8,1.3783771e-06
89000,0,92,226.8,1.3783771e-06
89000,0,235,226.8,1.3783771e-06
89000,0,69,226.8,1.3783771e-06
89000,0,622,226.8,1.3783771e-06
90000,0,106,288.2,6.956111e-07
90000,0,691,288.2,6.956111e-07
90000,0,88,288.2,6.956111e-07
90000,0,490,288.2,6.956111e-07
90000,0,66,288.2,6.956111e-07
91000,0,93,216.8,2.0695691e-06
91000,0,127,216.8,2.0695691e-06
91000,0,35,216.8,2.0695691e-06
91000,0,294,216.8,2.0695691e-06
91000,0,535,216.8,2.0695691e-06
92000,0,58,155.0,1.5386551e-06
92000,0,274,155.0,1.5386551e-06
92000,0,92,155.0,1.5386551e-06
92000,0,142,155.0,1.5386551e-06
92000,0,209,155.0,1.5386551e-06
93000,0,143,110.6,1.34462e-06
93000,0,8,110.6,1.34462e-06
93000,0,106,110.6,1.34462e-06
93000,0,260,110.6,1.34462e-06
93000,0,36,110.6,1.34462e-06
94000,0,100,113.0,4.526542e-07
94000,0,181,113.0,4.526542e-07
94000,0,63,113.0,4.526542e-07
94000,0,91,113.0,4.526542e-07
94000,0,130,113.0,4.526542e-07
95000,0,12,143.0,1.733156e-06
95000,0,178,143.0,1.733156e-06
95000,0,126,143.0,1.733156e-06
95000,0,110,143.0,1.733156e-06
95000,0,289,143.0,1.733156e-06
96000,0,167,115.0,1.8807592e-06
96000,0,67,115.0,1.8807592e-06
96000,0,103,115.0,1.8807592e-06
96000,0,229,115.0,1.8807592e-06
96000,0,9,115.0,1.8807592e-06
97000,0,207,182.8,5.357147e-07
97000,0,40,182.8,5.357147e-07
97000,0,306,182.8,5.357147e-07
97000,0,125,182.8,5.357147e-07
97000,0,236,182.8,5.357147e-07
98000,0,106,148.2,6.418961e-07
98000,0,204,148.2,6.418961e-07
98000,0,23,148.2,6.418961e-07
98000,0,185,148.2,6.418961e-07
98000,0,223,148.2,6.418961e-07
99000,0,162,184.2,1.5394542e-06
99000,0,69,184.2,1.5394542e-06
99000,0,226,184.2,1.5394542e-06
99000,0,291,184.2,1.5394542e-06
99000,0,173,184.2,1.5394542e-06
100000,0,12,181.8,2.0054533e-06
100000,0,60,181.8,2.0054533e-06
100000,0,316,181.8,2.0054533e-06
100000,0,243,181.8,2.0054533e-06
100000,0,278,181.8,2.0054533e-06
101000,0,50,140.2,1.9279412e-06
101000,0,245,140.2,1.9279412e-06
101000,0,163,140.2,1.9279412e-06
101000,0,89,140.2,1.9279412e-06
101000,0,154,140.2,1.9279412e-06
102000,0,233,151.4,2.021031e-06
102000,0,90,151.4,2.021031e-06
102000,0,225,151.4,2.021031e-06
102000,0,77,151.4,2.021031e-06
102000,0,132,151.4,2.021031e-06
103000,0,197,263.0,1.9435668e-06
103000,0,192,263.0,1.9435668e-06
103000,0,515,263.0,1.9435668e-06
103000,0,147,263.0,1.9435668e-06
103000,0,264,263.0,1.9435668e-06
104000,0,374,238.0,1.1073313e-06
104000,0,231,238.0,1.1073313e-06
104000,0,74,238.0,1.1073313e-06
104000,0,66,238.0,1.1073313e-06
104000,0,445,238.0,1.1073313e-06
105000,0,257,248.4,1.5478041e-06
105000,0,42,248.4,1.5478041e-06
105000,0,571,248.4,1.5478041e-06
105000,0,95,248.4,1.5478041e-06
105000,0,277,248.4,1.5478041e-06
106000,0,300,209.6,1.2525657e-06
106000,0,304,209.6,1.2525657e-06
106000,0,45,209.6,1.2525657e-06
106000,0,380,209.6,1.2525657e-06
106000,0,19,209.6,1.2525657e-06
107000,0,45,130.0,6.621807e-07
107000,0,49,130.0,6.621807e-07
107000,0,78,130.0,6.621807e-07
107000,0,309,130.0,6.621807e-07
107000,0,169,130.0,6.621807e-07
108000,0,205,353.6,5.819582e-07
108000,0,98,353.6,5.819582e-07
108000,0,975,353.6,5.819582e-07
108000,0,115,353.6,5.819582e-07
108000,0,375,353.6,5.819582e-07
109000,0,240,172.4,2.4297445e-06
109000,0,56,172.4,2.4297445e-06
109000,0,26,172.4,2.4297445e-06
109000,0,104,172.4,2.4297445e-06
109000,0,436,172.4,2.4297445e-06
110000,0,101,208.4,3.306241e-07
110000,0,371,208.4,3.306241e-07
110000,0,49,208.4,3.306241e-07
110000,0,320,208.4,3.306241e-07
110000,0,201,208.4,3.306241e-07
111000,0,160,188.6,2.235983e-06
111000,0,221,188.6,2.235983e-06
111000,0,349,188.6,2.235983e-06
111000,0,109,188.6,2.235983e-06
111000,0,104,188.6,2.235983e-06
112000,0,143,220.0,8.726718e-07
112000,0,349,220.0,8.726718e-07
112000,0,300,220.0,8.726718e-07
112000,0,99,220.0,8.726718e-07
112000,0,209,220.0,8.726718e-07
113000,0,42,111.2,1.9362184e-06
113000,0,49,111.2,1.9362184e-06
113000,0,40,111.2,1.9362184e-06
113000,0,42,111.2,1.9362184e-06
113000,0,383,111.2,1.9362184e-06
114000,0,225,133.4,3.92395e-07
114000,0,113,133.4,3.92395e-07
114000,0,72,133.4,3.92395e-07
114000,0,122,133.4,3.92395e-07
114000,0,135,133.4,3.92395e-07
115000,0,93,170.2,6.018588e-07
115000,0,282,170.2,6.018588e-07
115000,0,34,170.2,6.018588e-07
115000,0,179,170.2,6.018588e-07
115000,0,263,170.2,6.018588e-07
116000,0,161,157.0,2.2050408e-06
116000,0,23,157.0,2.2050408e-06
116000,0,123,157.0,2.2050408e-06
116000,0,174,157.0,2.2050408e-06
116000,0,304,157.0,2.2050408e-06
117000,0,248,164.0,2.1645478e-06
117000,0,96,164.0,2.1645478e-06
117000,0,146,164.0,2.1645478e-06
117000,0,125,164.0,2.1645478e-06
117000,0,205,164.0,2.1645478e-06
118000,0,309,222.2,1.3470917e-06
118000,0,147,222.2,1.3470917e-06
118000,0,320,222.2,1.3470917e-06
118000,0,211,222.2,1.3470917e-06
118000,0,124,222.2,1.3470917e-06
119000,0,106,254.2,2.859354e-06
119000,0,547,254.2,2.859354e-06
119000,0,202,254.2,2.859354e-06
119000,0,200,254.2,2.859354e-06
119000,0,216,254.2,2.859354e-06
120000,0,26,165.4,2.2773587e-06
120000,0,206,165.4,2.2773587e-06
120000,0,243,165.4,2.2773587e-06
120000,0,165,165.4,2.2773587e-06
120000,0,187,165.4,2.2773587e-06
121000,0,421,234.4,3.95574e-07
121000,0,105,234.4,3.95574e-07
121000,0,428,234.4,3.95574e-07
121000,0,4,234.4,3.95574e-07
121000,0,214,234.4,3.95574e-07
122000,0,27,137.6,1.4934102e-06
122000,0,228,137.6,1.4934102e-06
122000,0,170,137.6,1.4934102e-06
122000,0,194,137.6,1.4934102e-06
122000,0,69,137.6,1.4934102e-06
123000,0,137,263.6,1.2502536e-06
123000,0,310,263.6,1.2502536e-06
123000,0,332,263.6,1.2502536e-06
123000,0,182,263.6,1.2502536e-06
123000,0,357,263.6,1.2502536e-06
124000,0,358,154.4,1.9369429e-06
124000,0,76,154.4,1.9369429e-06
124000,0,140,154.4,1.9369429e-06
124000,0,162,154.4,1.9369429e-06
124000,0,36,154.4,1.9369429e-06
125000,0,328,302.0,7.938435e-07
125000,0,256,302.0,7.938435e-07
125000,0,677,302.0,7.938435e-07
125000,0,48,302.0,7.938435e-07
125000,0,201,302.0,7.938435e-07
126000,0,148,110.6,1.2091613e-06
126000,0,138,110.6,1.2091613e-06
126000,0,107,110.6,1.2091613e-06
126000,0,78,110.6,1.2091613e-06
126000,0,82,110.6,1.2091613e-06
127000,0,261,127.4,5.565365e-07
127000,0,60,127.4,5.565365e-07
127000,0,25,127.4,5.565365e-07
127000,0,25,127.4,5.565365e-07
127000,0,266,127.4,5.565365e-07
128000,0,72,159.4,1.4918327e-06
128000,0,255,159.4,1.4918327e-06
128000,0,311,159.4,1.4918327e-06
128000,0,106,159.4,1.4918327e-06
128000,0,53,159.4,1.4918327e-06
129000,0,246,176.0,2.9217399e-06
129000,0,324,176.0,2.9217399e-06
129000,0,82,176.0,2.9217399e-06
129000,0,198,176.0,2.9217399e-06
129000,0,30,176.0,2.9217399e-06
130000,0,393,359.6,1.812661e-06
130000,0,76,359.6,1.812661e-06
130000,0,517,359.6,1.812661e-06
130000,0,234,359.6,1.812661e-06
130000,0,578,359.6,1.812661e-06
131000,0,211,104.2,1.0868095e-06
131000,0,130,104.2,1.0868095e-06
131000,0,73,104.2,1.0868095e-06
131000,0,105,104.2,1.0868095e-06
131000,0,2,104.2,1.0868095e-06
132000,0,108,107.8,1.8914248e-06
132000,0,60,107.8,1.8914248e-06
132000,0,161,107.8,1.8914248e-06
132000,0,69,107.8,1.8914248e-06
132000,0,141,107.8,1.8914248e-06
133000,0,390,164.8,1.7766558e-06
133000,0,213,164.8,1.7766558e-06
133000,0,169,164.8,1.7766558e-06
133000,0,36,164.8,1.7766558e-06
133000,0,16,164.8,1.7766558e-06
134000,0,83,150.6,2.9720266e-06
134000,0,120,150.6,2.9720266e-06
134000,0,89,150.6,2.9720266e-06
134000,0,316,150.6,2.9720266e-06
134000,0,145,150.6,2.9720266e-06
135000,0,3,172.6,2.9218818e-06
135000,0,44,172.6,2.9218818e-06
135000,0,341,172.6,2.9218818e-06
135000,0,79,172.6,2.9218818e-06
135000,0,396,172.6,2.9218818e-06
136000,0,392,210.8,8.673908e-07
136000,0,59,210.8,8.673908e-07
136000,0,228,210.8,8.673908e-07
136000,0,136,210.8,8.673908e-07
136000,0,239,210.8,8.673908e-07
137000,0,29,213.2,1.2133175e-06
137000,0,469,213.2,1.2133175e-06
137000,0,263,213.2,1.2133175e-06
137000,0,137,213.2,1.2133175e-06
137000,0,168,213.2,1.2133175e-06
138000,0,508,234.4,1.4727576e-06
138000,0,203,234.4,1.4727576e-06
138000,0,96,234.4,1.4727576e-06
138000,0,72,234.4,1.4727576e-06
138000,0,293,234.4,1.4727576e-06
139000,0,2,201.0,1.9741285e-06
139000,0,485,201.0,1.9741285e-06
139000,0,257,201.0,1.9741285e-06
139000,0,144,201.0,1.9741285e-06
139000,0,117,201.0,1.9741285e-06
140000,0,514,206.6,2.1697064e-06
140000,0,82,206.6,2.1697064e-06
140000,0,192,206.6,2.1697064e-06
140000,0,154,206.6,2.1697064e-06
140000,0,91,206.6,2.1697064e-06
141000,0,76,148.8,2.6827271e-06
141000,0,204,148.8,2.6827271e-06
141000,0,143,148.8,2.6827271e-06
141000,0,201,148.8,2.6827271e-06
141000,0,120,148.8,2.6827271e-06
142000,0,85,161.8,1.760248e-06
142000,0,85,161.8,1.760248e-06
142000,0,225,161.8,1.760248e-06
142000,0,260,161.8,1.760248e-06
142000,0,154,161.8,1.760248e-06
143000,0,73,111.2,2.2460801e-06
143000,0,134,111.2,2.2460801e-06
143000,0,101,111.2,2.2460801e-06
143000,0,239,111.2,2.2460801e-06
143000,0,9,111.2,2.2460801e-06
144000,0,176,68.4,2.8449211e-06
144000,0,99,68.4,2.8449211e-06
